date,actual,drift,feature_model,feature_model_pastonly,mean,naive,sarima,sarimax,seasonal_naive_daily,seasonal_naive_weekly
2016-05-14 11:00:00,96.66666666666667,350.02201151371486,132.1200408935547,152.21722412109375,97.46163394267658,348.3333333333333,140.46518727687555,145.49619817720466,355.0,161.66666666666666
2016-05-14 12:00:00,116.66666666666667,350.12134552432553,149.45285034179688,143.8081817626953,97.46163394267658,348.3333333333333,130.77027642178967,137.5901876281416,301.6666666666667,86.66666666666667
2016-05-14 13:00:00,113.33333333333333,350.2206795349362,136.50254821777344,143.72683715820312,97.46163394267658,348.3333333333333,129.08741965320968,136.73509035539894,268.3333333333333,75.0
2016-05-14 14:00:00,106.66666666666667,350.3200135455469,139.88816833496094,158.34375,97.46163394267658,348.3333333333333,117.31767851213158,125.49856425715704,318.3333333333333,88.33333333333333
2016-05-14 15:00:00,130.0,350.4193475561576,127.8437957763672,162.69659423828125,97.46163394267658,348.3333333333333,107.62334116366232,116.6470186385305,201.66666666666663,103.33333333333331
2016-05-14 16:00:00,111.66666666666667,350.51868156676824,145.2890625,144.0438690185547,97.46163394267658,348.3333333333333,126.6694505397004,134.24196567492982,351.6666666666667,91.66666666666669
2016-05-14 17:00:00,241.66666666666666,350.6180155773789,166.36163330078125,145.43307495117188,97.46163394267658,348.3333333333333,156.84873865481066,165.63227095657248,231.66666666666663,83.33333333333333
2016-05-14 18:00:00,166.66666666666666,350.7173495879896,210.91970825195312,214.1439514160156,97.46163394267658,348.3333333333333,200.9109208257904,210.46924026797709,348.3333333333333,285.0
2016-05-14 19:00:00,90.0,166.7041764640018,155.1473846435547,148.2213134765625,97.52798298634433,166.66666666666666,151.742222729934,154.98138228011993,208.33333333333331,120.0
2016-05-14 20:00:00,86.66666666666667,166.7416862613369,118.81776428222656,112.65251159667967,97.52798298634433,166.66666666666666,120.24753389628547,123.99499743158572,120.0,86.66666666666667
2016-05-14 21:00:00,75.0,166.77919605867203,81.28280639648438,89.10546112060547,97.52798298634433,166.66666666666666,90.3549835533778,95.06150537382196,63.333333333333336,56.66666666666666
2016-05-14 22:00:00,61.666666666666664,166.81670585600716,62.35231399536133,68.5112533569336,97.52798298634433,166.66666666666666,64.6469194241378,68.5172453520052,55.0,58.333333333333336
2016-05-14 23:00:00,48.333333333333336,166.8542156533423,59.45816421508789,61.0390510559082,97.52798298634433,166.66666666666666,52.30239313237345,54.79551004622466,61.66666666666666,56.66666666666666
2016-05-15 00:00:00,53.333333333333336,166.8917254506774,54.437782287597656,57.86595153808594,97.52798298634433,166.66666666666666,49.195133233840494,51.95961452300255,58.333333333333336,58.333333333333336
2016-05-15 01:00:00,55.0,166.92923524801253,52.74419784545898,52.4626579284668,97.52798298634433,166.66666666666666,48.16616267976655,52.79215106563671,63.333333333333336,51.66666666666666
2016-05-15 02:00:00,51.666666666666664,166.96674504534766,53.615116119384766,53.47795104980469,97.52798298634433,166.66666666666666,45.90430223294183,50.9478510777472,60.0,55.0
2016-05-15 03:00:00,40.0,167.00425484268277,52.22950744628906,53.856475830078125,97.52798298634433,166.66666666666666,45.12929183769976,50.50750295553085,60.0,56.66666666666666
2016-05-15 04:00:00,51.666666666666664,167.0417646400179,52.33990478515625,52.67105865478516,97.52798298634433,166.66666666666666,46.21037008091394,51.71472316358419,60.0,50.0
2016-05-15 05:00:00,56.666666666666664,167.07927443735304,56.42903900146485,53.63363265991211,97.52798298634433,166.66666666666666,48.891693399465765,54.37575479831852,56.66666666666666,56.66666666666666
2016-05-15 06:00:00,51.666666666666664,167.11678423468817,70.35759735107422,65.10739135742188,97.52798298634433,166.66666666666666,54.53659397916128,60.14815201347145,63.333333333333336,50.0
2016-05-15 07:00:00,93.33333333333333,167.15429403202327,112.57913970947266,88.86605834960938,97.52798298634433,166.66666666666666,77.38225596290944,82.04037625299576,113.33333333333331,60.0
2016-05-15 08:00:00,118.33333333333333,167.1918038293584,133.18063354492188,151.2931671142578,97.52798298634433,166.66666666666666,104.39766657707948,109.64392734772522,133.33333333333334,183.33333333333331
2016-05-15 09:00:00,101.66666666666667,167.22931362669354,155.45248413085938,130.50869750976562,97.52798298634433,166.66666666666666,109.32047434257684,114.7314210529988,118.33333333333331,143.33333333333334
2016-05-15 10:00:00,108.33333333333333,167.26682342402864,159.39321899414062,170.52589416503906,97.52798298634433,166.66666666666666,122.65702596836796,126.91655802202632,158.33333333333334,135.0
2016-05-15 11:00:00,105.0,167.30433322136378,139.3790740966797,118.22840118408205,97.52798298634433,166.66666666666666,125.856959695373,129.70688699103084,96.66666666666669,50.0
2016-05-15 12:00:00,96.66666666666667,167.3418430186989,117.16294860839844,137.80287170410156,97.52798298634433,166.66666666666666,120.40406589877142,124.82979924492442,116.66666666666669,56.66666666666666
2016-05-15 13:00:00,136.66666666666666,167.37935281603404,124.5037841796875,114.80522918701172,97.52798298634433,166.66666666666666,120.3589906659544,123.9366350727742,113.33333333333331,56.66666666666666
2016-05-15 14:00:00,88.33333333333333,167.41686261336915,109.8640594482422,127.8678970336914,97.52798298634433,166.66666666666666,105.60618342710468,107.625586189673,106.66666666666669,56.66666666666666
2016-05-15 15:00:00,93.33333333333333,167.45437241070428,120.40796661376952,108.887939453125,97.52798298634433,166.66666666666666,103.72901030806528,104.39917576361375,130.0,50.0
2016-05-15 16:00:00,143.33333333333334,167.4918822080394,186.9770355224609,124.97724151611328,97.52798298634433,166.66666666666666,113.4257002743982,113.41902311953416,111.66666666666669,55.0
2016-05-15 17:00:00,236.66666666666666,167.52939200537452,227.67002868652344,150.79150390625,97.52798298634433,166.66666666666666,157.87026927932067,157.3199838673174,241.66666666666663,56.66666666666666
2016-05-15 18:00:00,98.33333333333333,167.56690180270965,229.59368896484372,197.49945068359372,97.52798298634433,166.66666666666666,190.6660367219104,191.70195738973337,166.66666666666666,50.0
2016-05-15 19:00:00,96.66666666666667,98.34777296456735,120.66136169433594,123.21803283691406,97.46169220519654,98.33333333333331,123.82407287893876,127.67307369715644,90.0,60.0
2016-05-15 20:00:00,246.66666666666666,98.3622125958014,104.91349029541016,104.89787292480467,97.46169220519654,98.33333333333331,96.64443879529738,102.05185015540768,86.66666666666667,78.33333333333333
2016-05-15 21:00:00,203.33333333333334,98.37665222703542,72.04550170898438,75.33354949951172,97.46169220519654,98.33333333333331,76.25277093504485,79.63861582769549,75.0,63.333333333333336
2016-05-15 22:00:00,86.66666666666667,98.39109185826946,55.92178726196289,64.8597640991211,97.46169220519654,98.33333333333331,55.036081693065576,57.47652917580502,61.66666666666666,58.333333333333336
2016-05-15 23:00:00,83.33333333333333,98.40553148950347,50.99992370605469,56.01442337036133,97.46169220519654,98.33333333333331,44.7407959643099,46.94019641741245,48.333333333333336,53.333333333333336
2016-05-16 00:00:00,61.666666666666664,98.41997112073751,55.214317321777344,56.00996017456055,97.46169220519654,98.33333333333331,44.25367190762728,45.35462913484343,53.333333333333336,55.0
2016-05-16 01:00:00,53.333333333333336,98.43441075197155,53.12797546386719,57.13999176025391,97.46169220519654,98.33333333333331,44.48318186669896,45.62860339395702,55.0,58.333333333333336
2016-05-16 02:00:00,56.666666666666664,98.4488503832056,55.59018325805664,56.628997802734375,97.46169220519654,98.33333333333331,43.16472818791783,44.203773564645246,51.66666666666666,55.0
2016-05-16 03:00:00,53.333333333333336,98.46329001443962,53.78955459594727,55.60783004760742,97.46169220519654,98.33333333333331,42.31431399923234,43.43820183512551,40.0,53.333333333333336
2016-05-16 04:00:00,55.0,98.47772964567366,53.64979934692383,57.62660598754883,97.46169220519654,98.33333333333331,44.53863343872919,45.8683904957122,51.66666666666666,56.66666666666666
2016-05-16 05:00:00,51.666666666666664,98.49216927690767,60.14533233642578,58.50640869140625,97.46169220519654,98.33333333333331,47.97627218704104,48.2013648643193,56.66666666666666,65.0
2016-05-16 06:00:00,53.333333333333336,98.50660890814171,68.01385498046875,61.6653938293457,97.46169220519654,98.33333333333331,53.102179034924085,52.60545555140662,51.66666666666666,55.0
2016-05-16 07:00:00,61.666666666666664,98.52104853937576,98.56304168701172,88.47940063476562,97.46169220519654,98.33333333333331,75.78167525678838,76.0653293860675,93.33333333333331,56.66666666666666
2016-05-16 08:00:00,88.33333333333333,98.5354881706098,116.70751953125,114.64717864990234,97.46169220519654,98.33333333333331,103.13774947251184,103.4809628343335,118.33333333333331,61.66666666666666
2016-05-16 09:00:00,70.0,98.54992780184382,142.22128295898438,123.19947052001952,97.46169220519654,98.33333333333331,107.85610146392172,108.85827853228228,101.66666666666669,66.66666666666667
2016-05-16 10:00:00,148.33333333333334,98.56436743307786,170.79774475097656,132.16665649414062,97.46169220519654,98.33333333333331,119.38501886574934,120.00059236150356,108.33333333333331,55.0
2016-05-16 11:00:00,103.33333333333333,98.57880706431187,148.5196075439453,131.8887481689453,97.46169220519654,98.33333333333331,125.69768478362678,125.34329996377824,105.0,61.66666666666666
2016-05-16 12:00:00,206.66666666666666,98.59324669554591,132.9637451171875,127.01261901855467,97.46169220519654,98.33333333333331,118.71483501691884,117.11054625856262,96.66666666666669,135.0
2016-05-16 13:00:00,266.6666666666667,98.60768632677996,144.6837158203125,136.23236083984375,97.46169220519654,98.33333333333331,121.3355697621822,117.79086292121384,136.66666666666666,173.33333333333334
2016-05-16 14:00:00,88.33333333333333,98.622125958014,115.77960205078124,115.0823745727539,97.46169220519654,98.33333333333331,104.07815819926384,99.54798344156256,88.33333333333333,88.33333333333333
2016-05-16 15:00:00,111.66666666666667,98.63656558924802,111.6459503173828,136.3320770263672,97.46169220519654,98.33333333333331,101.27471936167952,97.24577625383672,93.33333333333331,70.0
2016-05-16 16:00:00,88.33333333333333,98.65100522048206,118.06657409667967,131.56849670410156,97.46169220519654,98.33333333333331,114.97690480378324,110.66310733555488,143.33333333333334,78.33333333333333
2016-05-16 17:00:00,243.33333333333334,98.66544485171607,178.6763458251953,192.861083984375,97.46169220519654,98.33333333333331,157.8394705578722,152.91600557689765,236.66666666666663,268.3333333333333
2016-05-16 18:00:00,155.0,98.67988448295011,147.81582641601562,170.26174926757812,97.46169220519654,98.33333333333331,185.86220889494624,181.72236191236416,98.33333333333331,120.0
2016-05-16 19:00:00,115.0,155.03305785123968,120.75920867919922,133.96795654296875,97.59198061246973,155.0,146.06381118692812,143.41522722599316,96.66666666666669,110.0
2016-05-16 20:00:00,96.66666666666667,155.06611570247935,121.27621459960938,128.20603942871094,97.59198061246973,155.0,129.4402233253399,126.29383886818962,246.66666666666663,95.0
2016-05-16 21:00:00,68.33333333333333,155.099173553719,97.08749389648438,104.490966796875,97.59198061246973,155.0,99.90151231180194,96.58307627675164,203.33333333333331,71.66666666666667
2016-05-16 22:00:00,46.666666666666664,155.13223140495867,80.8950424194336,80.07672119140625,97.59198061246973,155.0,67.48165326428808,64.4071352156105,86.66666666666667,71.66666666666667
2016-05-16 23:00:00,60.0,155.16528925619835,74.2416000366211,69.54539489746094,97.59198061246973,155.0,54.49886590992519,52.71226361950436,83.33333333333333,60.0
2016-05-17 00:00:00,50.0,155.19834710743802,59.64364242553711,60.2618293762207,97.59198061246973,155.0,50.20185646864739,48.3036013983848,61.66666666666666,51.66666666666666
2016-05-17 01:00:00,55.0,155.23140495867767,55.72101593017578,57.39178085327149,97.59198061246973,155.0,48.34194738320347,46.731868646881566,53.333333333333336,55.0
2016-05-17 02:00:00,51.666666666666664,155.26446280991735,52.685176849365234,51.12419891357422,97.59198061246973,155.0,46.422410720692,45.72122287558955,56.66666666666666,56.66666666666666
2016-05-17 03:00:00,53.333333333333336,155.29752066115702,52.326416015625,50.57551956176758,97.59198061246973,155.0,45.33032900780846,45.90061779093865,53.333333333333336,56.66666666666666
2016-05-17 04:00:00,53.333333333333336,155.3305785123967,52.67535018920898,51.16683578491211,97.59198061246973,155.0,46.56154147621406,47.51174721574823,55.0,50.0
2016-05-17 05:00:00,58.333333333333336,155.36363636363637,63.41334915161133,54.03363037109375,97.59198061246973,155.0,49.19378970213194,51.054990292875296,51.66666666666666,71.66666666666667
2016-05-17 06:00:00,56.666666666666664,155.39669421487602,63.02230072021485,56.65380859375,97.59198061246973,155.0,54.4471366718372,57.27353912920344,53.333333333333336,63.333333333333336
2016-05-17 07:00:00,65.0,155.4297520661157,72.71566009521484,64.97848510742188,97.59198061246973,155.0,75.08156868165695,78.8940280509935,61.66666666666666,60.0
2016-05-17 08:00:00,56.666666666666664,155.46280991735537,91.1015396118164,83.7442855834961,97.59198061246973,155.0,102.42977550665412,106.30469100229948,88.33333333333333,56.66666666666666
2016-05-17 09:00:00,51.666666666666664,155.49586776859505,87.7384033203125,97.63651275634766,97.59198061246973,155.0,106.81246564637895,109.79681920358516,70.0,55.0
2016-05-17 10:00:00,53.333333333333336,155.52892561983472,92.09491729736328,104.45205688476562,97.59198061246973,155.0,122.68957053201598,124.10675123378464,148.33333333333334,53.333333333333336
2016-05-17 11:00:00,51.666666666666664,155.56198347107437,84.8302001953125,112.35430145263672,97.59198061246973,155.0,126.32248059480636,126.61697811401427,103.33333333333331,56.66666666666666
2016-05-17 12:00:00,53.333333333333336,155.59504132231405,91.4957275390625,111.70853424072266,97.59198061246973,155.0,126.2104853986416,125.67123167716646,206.66666666666663,58.333333333333336
2016-05-17 13:00:00,41.666666666666664,155.62809917355372,92.8478546142578,125.88165283203124,97.59198061246973,155.0,130.35307682008727,129.62914120784367,266.6666666666667,53.333333333333336
2016-05-17 14:00:00,53.333333333333336,155.6611570247934,89.56748962402344,111.94905853271484,97.59198061246973,155.0,104.80569345522356,105.84657690193885,88.33333333333333,53.333333333333336
2016-05-17 15:00:00,51.666666666666664,155.69421487603304,89.7714614868164,109.45240020751952,97.59198061246973,155.0,103.1918254707714,104.37407344503524,111.66666666666669,56.66666666666666
2016-05-17 16:00:00,66.66666666666667,155.72727272727272,98.53042602539062,113.56786346435548,97.59198061246973,155.0,112.6493871752472,113.54665849591892,88.33333333333333,63.333333333333336
2016-05-17 17:00:00,153.33333333333334,155.7603305785124,161.39175415039062,158.5709991455078,97.59198061246973,155.0,159.720740578456,159.9004269452582,243.33333333333331,126.66666666666669
2016-05-17 18:00:00,100.0,155.79338842975207,180.465576171875,192.3689422607422,97.59198061246973,155.0,189.5099157246052,189.882640085615,155.0,101.66666666666669
2016-05-17 19:00:00,123.33333333333333,100.0147589373565,113.22505950927734,122.07337188720705,97.33661202185792,100.0,105.5896252935591,105.4072780871558,115.0,105.0
2016-05-17 20:00:00,118.33333333333333,100.02951787471302,90.64344024658205,93.2626495361328,97.33661202185792,100.0,90.61609362675075,89.77157329477467,96.66666666666669,95.0
2016-05-17 21:00:00,65.0,100.04427681206953,80.48424530029297,69.54341888427734,97.33661202185792,100.0,71.43740565712189,71.05471573710189,68.33333333333333,68.33333333333333
2016-05-17 22:00:00,46.666666666666664,100.05903574942604,63.47518539428711,59.652862548828125,97.33661202185792,100.0,50.63024883381732,51.30278089368632,46.66666666666666,58.333333333333336
2016-05-17 23:00:00,55.0,100.07379468678256,59.123783111572266,53.5462646484375,97.33661202185792,100.0,43.066012725431335,42.27406756952367,60.0,56.66666666666666
2016-05-18 00:00:00,51.666666666666664,100.08855362413908,60.031776428222656,51.00031280517578,97.33661202185792,100.0,42.25121956561449,39.67028362551855,50.0,51.66666666666666
2016-05-18 01:00:00,53.333333333333336,100.10331256149556,55.80377578735352,47.89339065551758,97.33661202185792,100.0,43.11248381703805,41.30853134134824,55.0,56.66666666666666
2016-05-18 02:00:00,55.0,100.11807149885207,51.51301574707031,46.63116836547852,97.33661202185792,100.0,42.13354922816355,43.31328684961597,51.66666666666666,56.66666666666666
2016-05-18 03:00:00,51.666666666666664,100.1328304362086,55.66992950439453,45.8820686340332,97.33661202185792,100.0,42.21339813577098,43.65206733058443,53.333333333333336,53.333333333333336
2016-05-18 04:00:00,51.666666666666664,100.1475893735651,51.60797500610352,46.99456024169922,97.33661202185792,100.0,43.93746704884756,43.63824882761619,53.333333333333336,51.66666666666666
2016-05-18 05:00:00,65.0,100.16234831092162,64.0826187133789,51.09635543823242,97.33661202185792,100.0,47.43505161794593,44.92019371434781,58.333333333333336,68.33333333333333
2016-05-18 06:00:00,70.0,100.17710724827812,72.06271362304688,57.652305603027344,97.33661202185792,100.0,52.72187149600789,49.451116793957205,56.66666666666666,110.0
2016-05-18 07:00:00,53.333333333333336,100.19186618563464,99.1194305419922,69.15778350830078,97.33661202185792,100.0,73.43874168601793,70.69520176755695,65.0,76.66666666666667
2016-05-18 08:00:00,61.666666666666664,100.20662512299114,120.8876495361328,100.68118286132812,97.33661202185792,100.0,98.74184146090114,98.10167516655032,56.66666666666666,161.66666666666666
2016-05-18 09:00:00,65.0,100.22138406034766,127.1349105834961,101.43675994873048,97.33661202185792,100.0,103.84886775673542,102.9051875665709,51.66666666666666,65.0
2016-05-18 10:00:00,58.333333333333336,100.23614299770416,131.54803466796875,104.92761993408205,97.33661202185792,100.0,115.5427200539988,115.22611301447702,53.333333333333336,63.333333333333336
2016-05-18 11:00:00,70.0,100.25090193506068,120.91426849365234,102.30603790283205,97.33661202185792,100.0,121.5019011938532,124.5781392060001,51.66666666666666,55.0
2016-05-18 12:00:00,56.666666666666664,100.2656608724172,140.83148193359375,92.09341430664062,97.33661202185792,100.0,115.9581228068217,119.31801334910864,53.333333333333336,56.66666666666666
2016-05-18 13:00:00,86.66666666666667,100.28041980977368,129.61495971679688,91.2738800048828,97.33661202185792,100.0,116.13556608723016,119.52843348614662,41.66666666666666,73.33333333333333
2016-05-18 14:00:00,81.66666666666667,100.2951787471302,138.08827209472656,88.87462615966797,97.33661202185792,100.0,101.11723257743076,106.29711101240729,53.333333333333336,80.0
2016-05-18 15:00:00,83.33333333333333,100.30993768448673,126.1208724975586,89.31169128417969,97.33661202185792,100.0,98.16464666687088,102.32289025623466,51.66666666666666,76.66666666666667
2016-05-18 16:00:00,105.0,100.32469662184324,122.544189453125,98.23696899414062,97.33661202185792,100.0,109.73366356316706,112.72662480412662,66.66666666666667,75.0
2016-05-18 17:00:00,118.33333333333333,100.33945555919972,186.64015197753903,141.64344787597656,97.33661202185792,100.0,153.44204304531246,157.8170603355149,153.33333333333334,91.66666666666669
2016-05-18 18:00:00,178.33333333333334,100.35421449655624,180.87222290039065,163.3160858154297,97.33661202185792,100.0,184.46302277909757,191.378766549178,100.0,101.66666666666669
2016-05-18 19:00:00,143.33333333333334,178.37346783816034,168.224365234375,135.23727416992188,97.17035350249402,178.33333333333334,129.29138394465377,132.97899529495416,123.33333333333331,95.0
2016-05-18 20:00:00,223.33333333333334,178.41360234298733,120.0239486694336,114.8691635131836,97.17035350249402,178.33333333333334,116.6900646780921,120.44243920965437,118.33333333333331,85.0
2016-05-18 21:00:00,81.66666666666667,178.4537368478143,82.63202667236328,78.50819396972656,97.17035350249402,178.33333333333334,87.65008172630678,91.931922885747,65.0,61.66666666666666
2016-05-18 22:00:00,51.666666666666664,178.4938713526413,58.10061264038086,59.2741813659668,97.17035350249402,178.33333333333334,61.49712597204004,63.651726427051166,46.66666666666666,55.0
2016-05-18 23:00:00,56.666666666666664,178.5340058574683,50.914737701416016,48.62751388549805,97.17035350249402,178.33333333333334,50.061367759114304,52.59507353408952,55.0,56.66666666666666
2016-05-19 00:00:00,51.666666666666664,178.57414036229528,52.37822723388672,46.66408920288086,97.17035350249402,178.33333333333334,47.07955670725652,51.55254611046975,51.66666666666666,56.66666666666666
2016-05-19 01:00:00,51.666666666666664,178.61427486712225,52.35914611816406,47.55757522583008,97.17035350249402,178.33333333333334,46.08311905912494,50.276479400756855,53.333333333333336,56.66666666666666
2016-05-19 02:00:00,50.0,178.65440937194924,53.31791305541992,46.98162078857422,97.17035350249402,178.33333333333334,44.26145532761215,47.24459802697604,55.0,56.66666666666666
2016-05-19 03:00:00,51.666666666666664,178.69454387677624,53.3194465637207,47.08175659179688,97.17035350249402,178.33333333333334,43.28402147276414,45.88772129458886,51.66666666666666,50.0
2016-05-19 04:00:00,56.666666666666664,178.73467838160323,52.66460800170898,48.12030029296875,97.17035350249402,178.33333333333334,44.48265731078581,47.09094993245564,51.66666666666666,56.66666666666666
2016-05-19 05:00:00,55.0,178.7748128864302,59.40391540527344,52.412052154541016,97.17035350249402,178.33333333333334,48.16186951236988,50.78783706430752,65.0,61.66666666666666
2016-05-19 06:00:00,58.333333333333336,178.8149473912572,60.08553314208984,54.23550033569336,97.17035350249402,178.33333333333334,53.57379963041503,55.4555112614966,70.0,48.333333333333336
2016-05-19 07:00:00,50.0,178.8550818960842,65.86372375488281,64.99271392822266,97.17035350249402,178.33333333333334,72.4959479818852,73.64535352484343,53.333333333333336,58.333333333333336
2016-05-19 08:00:00,53.333333333333336,178.89521640091118,71.55526733398438,76.58869934082031,97.17035350249402,178.33333333333334,98.45780884187288,99.64283946027994,61.66666666666666,51.66666666666666
2016-05-19 09:00:00,36.666666666666664,178.93535090573815,84.47607421875,97.2270050048828,97.17035350249402,178.33333333333334,103.92898313045698,103.15831450836876,65.0,48.333333333333336
2016-05-19 10:00:00,55.0,178.97548541056514,78.6688461303711,95.73433685302734,97.17035350249402,178.33333333333334,114.98278754819565,113.61561856157596,58.333333333333336,58.333333333333336
2016-05-19 11:00:00,51.666666666666664,179.01561991539214,79.93293762207031,102.32830047607422,97.17035350249402,178.33333333333334,121.67251336830904,120.23648823737535,70.0,50.0
2016-05-19 12:00:00,55.0,179.05575442021913,75.52484893798828,92.3608856201172,97.17035350249402,178.33333333333334,115.23901322796854,111.70660850061228,56.66666666666666,55.0
2016-05-19 13:00:00,50.0,179.0958889250461,87.925537109375,97.75470733642578,97.17035350249402,178.33333333333334,117.87861290948312,111.26382235994754,86.66666666666667,56.66666666666666
2016-05-19 14:00:00,63.333333333333336,179.1360234298731,87.92708587646484,92.7275619506836,97.17035350249402,178.33333333333334,102.03264002791072,93.17752053989832,81.66666666666667,56.66666666666666
2016-05-19 15:00:00,81.66666666666667,179.1761579347001,93.3253936767578,97.61395263671876,97.17035350249402,178.33333333333334,99.2892601643448,92.09784579006974,83.33333333333333,68.33333333333333
2016-05-19 16:00:00,90.0,179.21629243952708,101.07086181640624,103.44535064697266,97.17035350249402,178.33333333333334,111.29181625994713,106.37410069071204,105.0,118.33333333333331
2016-05-19 17:00:00,208.33333333333334,179.25642694435405,150.70034790039062,132.8828887939453,97.17035350249402,178.33333333333334,150.813044494337,144.49008816781338,118.33333333333331,208.33333333333331
2016-05-19 18:00:00,120.0,179.29656144918104,197.55697631835935,186.3652801513672,97.17035350249402,178.33333333333334,188.15637088740485,181.7696614674441,178.33333333333334,105.0
2016-05-19 19:00:00,98.33333333333333,120.02098805295448,143.70700073242188,153.91725158691406,97.0136647299333,120.0,127.56383854425388,125.81770140633247,143.33333333333334,123.33333333333331
2016-05-19 20:00:00,118.33333333333333,120.04197610590894,116.09373474121094,100.48958587646484,97.0136647299333,120.0,110.69215037550828,109.65610612931962,223.33333333333331,100.0
2016-05-19 21:00:00,66.66666666666667,120.06296415886342,80.06503295898438,78.37316131591797,97.0136647299333,120.0,79.8936041503335,79.27469013960794,81.66666666666667,71.66666666666667
2016-05-19 22:00:00,50.0,120.08395221181787,60.25074768066406,63.78618240356445,97.0136647299333,120.0,55.68687243122966,55.9727477107832,51.66666666666666,60.0
2016-05-19 23:00:00,56.666666666666664,120.10494026477237,52.50889205932617,52.40034484863281,97.0136647299333,120.0,45.95065607478823,47.81318312405098,56.66666666666666,56.66666666666666
2016-05-20 00:00:00,51.666666666666664,120.12592831772685,51.47574996948242,48.59455490112305,97.0136647299333,120.0,44.04031837924285,46.64515096981547,51.66666666666666,55.0
2016-05-20 01:00:00,51.666666666666664,120.14691637068132,50.81040954589844,51.23736190795898,97.0136647299333,120.0,43.753181368779785,46.5720283968812,51.66666666666666,53.333333333333336
2016-05-20 02:00:00,36.666666666666664,120.16790442363578,52.8440055847168,52.83660125732422,97.0136647299333,120.0,42.2852767024044,44.8537619376243,50.0,58.333333333333336
2016-05-20 03:00:00,58.333333333333336,120.18889247659024,54.583683013916016,54.55550003051758,97.0136647299333,120.0,41.95510154754616,45.84123884461836,51.66666666666666,58.333333333333336
2016-05-20 04:00:00,51.666666666666664,120.20988052954472,53.26208114624024,52.762672424316406,97.0136647299333,120.0,43.692834061191725,49.74811302522596,56.66666666666666,50.0
2016-05-20 05:00:00,61.666666666666664,120.2308685824992,68.84635925292969,56.44987869262695,97.0136647299333,120.0,46.68482018907177,50.80396279535125,55.0,58.333333333333336
2016-05-20 06:00:00,66.66666666666667,120.25185663545366,110.0586929321289,64.28977966308594,97.0136647299333,120.0,52.09947857434683,54.24847975361352,58.333333333333336,146.66666666666666
2016-05-20 07:00:00,80.0,120.27284468840814,160.6430206298828,85.85332489013672,97.0136647299333,120.0,71.33031363719644,73.81836150259295,50.0,176.66666666666666
